Date,MOVE,IEF,TLT
2013-01-07,59.900002,106.5,118.370003
2013-01-08,58.599998,106.709999,119.040001
2013-01-09,56.299999,106.849998,119.25
2013-01-10,58.200001,106.580002,118.629997
2013-01-11,59.200001,106.410004,118.519997
2013-01-14,55.799999,107.019997,120.040001
2013-01-15,53.099998,107.220001,120.610001
2013-01-16,53.200001,107.300003,120.629997
2013-01-17,56.900002,106.839996,119.330002
2013-01-18,55.849998,106.959999,119.57
2013-01-22,61.889999,106.870003,119.550003
2013-01-23,53.599998,107.25,120.339996
2013-01-24,55.299999,107.139999,119.870003
2013-01-25,66.199997,106.529999,118.419998
2013-01-28,63.700001,105.889999,117.019997
2013-01-29,62.400002,106.150002,117.620003
2013-01-30,66.400002,105.870003,116.669998
2013-01-31,65.599998,106.110001,117.029999
2013-02-01,65,106.410004,117.730003
2013-02-04,63.099998,105.93,116.589996
2013-02-05,64.800003,105.809998,116.269997
2013-02-06,62.799999,106.059998,116.519997
2013-02-07,59.900002,106.150002,116.769997
2013-02-08,61.5,106.220001,116.800003
2013-02-11,60,106.199997,117.050003
2013-02-12,59.799999,106.010002,116.690002
2013-02-13,61.700001,105.720001,115.800003
2013-02-14,59.099998,105.949997,116.290001
2013-02-15,59.099998,106.040001,116.660004
2013-02-19,58.400002,106.190002,116.860001
2013-02-20,57.900002,105.830002,115.690002
2013-02-21,59.700001,106.330002,116.900002
2013-02-22,58.599998,106.339996,116.980003
2013-02-25,60,106.169998,116.349998
2013-02-26,58,107.059998,118.730003
2013-02-27,58.41,107.339996,119.489998
2013-02-28,55.880001,107.120003,118.43
2013-03-01,55,107.190002,118.839996
2013-03-04,53.900002,107.220001,118.790001
2013-03-05,56.5,106.970001,118.07
2013-03-06,58,106.620003,117.110001
2013-03-07,60.5,106.410004,116.410004
2013-03-08,58.099998,105.639999,114.870003
2013-03-11,55.07,105.75,115.120003
2013-03-12,53.700001,105.860001,115.25
2013-03-13,54.599998,105.800003,115.239998
2013-03-14,56,105.690002,115.089996
2013-03-15,55.799999,105.989998,115.330002
2013-03-18,55,106.68,116.830002
2013-03-19,55,106.769997,116.779999
2013-03-20,55,106.699997,116.709999
2013-03-21,55,106.849998,116.860001
2013-03-22,56,106.919998,117.300003
2013-03-25,57.669998,106.709999,116.769997
2013-03-26,56.099998,106.75,116.870003
2013-03-27,57,107.459999,118.300003
2013-03-28,57.299999,107.43,118.120003
2013-04-01,56.200001,107.220001,117.519997
2013-04-02,56,107.32,118.07
2013-04-03,57.900002,107.410004,118.309998
2013-04-04,56.900002,107.910004,119.589996
2013-04-05,54.799999,108.529999,122.879997
2013-04-08,54.900002,108.43,122.669998
2013-04-09,52.700001,108.32,122.029999
2013-04-10,53.900002,107.940002,120.589996
2013-04-11,52.599998,107.849998,120.169998
2013-04-12,53.099998,108.25,121.330002
2013-04-15,52.299999,108.400002,122.129997
2013-04-16,51.900002,108.349998,121.919998
2013-04-17,52,108.440002,122.300003
2013-04-18,51.299999,108.660004,122.809998
2013-04-19,51.299999,108.580002,122.940002
2013-04-22,50.599998,108.629997,122.839996
2013-04-23,50,108.769997,123.260002
2013-04-24,49.799999,108.559998,122.470001
2013-04-25,49.400002,108.470001,122.25
2013-04-26,50.200001,108.779999,123.199997
2013-04-29,49.599998,108.959999,123.580002
2013-04-30,49.200001,109.010002,123.260002
2013-05-01,49,108.919998,123.459999
2013-05-02,49,108.989998,123.589996
2013-05-03,50,108.470001,122.160004
2013-05-06,49.490002,108.150002,121.150002
2013-05-07,49.490002,107.809998,120.190002
2013-05-08,49.490002,107.93,120.269997
2013-05-09,48.869999,108.040001,120.510002
2013-05-10,55.32,107.75,119.760002
2013-05-13,56.509998,107.099998,117.879997
2013-05-14,57.740002,107.279999,118.349998
2013-05-15,57,107.029999,117.529999
2013-05-16,59,107.239998,117.970001
2013-05-17,61.299999,107.330002,117.949997
2013-05-20,60.5,107.089996,117.629997
2013-05-21,59.799999,106.800003,116.93
2013-05-22,65.400002,107.199997,118.019997
2013-05-23,68.199997,106.610001,117.150002
2013-05-24,65.099998,106.5,116.980003
2013-05-28,75.5,106.080002,116.089996
2013-05-29,81.199997,105.25,114.620003
2013-05-30,77.400002,105.57,115.25
2013-05-31,80,105.709999,114.970001
2013-06-03,79.199997,104.980003,113.779999
2013-06-04,82.800003,105.089996,113.959999
2013-06-05,83.599998,105.290001,114.290001
2013-06-06,84.699997,105.480003,114.879997
2013-06-07,81.5,105.349998,114.220001
2013-06-10,84.699997,104.68,112.699997
2013-06-11,82.300003,104.25,112.269997
2013-06-12,81.900002,104.489998,113
2013-06-13,82.400002,104.669998,113.07
2013-06-14,78.5,105.410004,114.099998
2013-06-17,78.5,105.459999,114.019997
2013-06-18,81,104.849998,112.849998
2013-06-19,86.900002,105.089996,113.739998
2013-06-20,96,103.220001,110.75
2013-06-21,103.699997,102.910004,110.150002
2013-06-24,111,101.260002,107.830002
2013-06-25,108.400002,102.059998,108.900002
2013-06-26,103.5,102.239998,109
2013-06-27,97.099998,102.489998,109.540001
2013-06-28,99.800003,102.129997,109.010002
2013-07-01,101.300003,102.209999,109.730003
2013-07-02,105,102.419998,110.5
2013-07-03,109.300003,102.449997,110.309998
2013-07-05,117.900002,100.889999,107.279999
2013-07-08,107.800003,100.860001,107.07
2013-07-09,99.5,101.279999,107.489998
2013-07-10,99,101.239998,107.389999
2013-07-11,93.5,101.660004,107.449997
2013-07-12,94.5,102.209999,108.339996
2013-07-15,89.400002,101.970001,107.800003
2013-07-16,88,102.160004,108.43
2013-07-17,81.900002,102.809998,109.190002
2013-07-18,77.400002,102.639999,108.610001
2013-07-19,75.900002,102.449997,108.309998
2013-07-22,72.599998,102.739998,109.360001
2013-07-23,74.099998,102.510002,108.669998
2013-07-24,80.199997,102,107.650002
2013-07-25,82.599998,101.620003,106.970001
2013-07-26,81.599998,102.18,108.040001
2013-07-29,83.199997,102.040001,107.650002
2013-07-30,83.300003,102.059998,107.709999
2013-07-31,82.599998,101.220001,106.059998
2013-08-01,91.400002,101.489998,106.489998
2013-08-02,73.199997,101.480003,106.010002
2013-08-05,72.699997,101.610001,106.190002
2013-08-06,78.199997,101.440002,105.529999
2013-08-07,75.400002,101.650002,106.169998
2013-08-08,75.400002,102.040001,106.980003
2013-08-09,75.400002,101.900002,106.599998
2013-08-12,74.099998,102.269997,107.610001
2013-08-13,81.699997,101.300003,105.330002
2013-08-14,80.900002,101,104.940002
2013-08-15,86.699997,100.529999,104.099998
2013-08-16,94.699997,100.559998,103.959999
2013-08-19,99.5,99.860001,102.93
2013-08-20,95.699997,100.07,102.889999
2013-08-21,98.800003,100,102.769997
2013-08-22,98.300003,99.540001,102.459999
2013-08-23,99.800003,99.5,103.010002
2013-08-26,95.800003,100.360001,104.559998
2013-08-27,94.900002,100.68,105.290001
2013-08-28,97,100.620003,105.410004
2013-08-29,98.800003,100.209999,104.879997
2013-08-30,103.5,100.669998,106.019997
2013-09-03,105.800003,99.830002,104.589996
2013-09-04,108,99.75,104.449997
2013-09-05,111.400002,99.029999,103.470001
2013-09-06,105.5,99.309998,103.25
2013-09-09,100.699997,99.589996,103.800003
2013-09-10,101.800003,99.050003,102.730003
2013-09-11,98,99.260002,102.919998
2013-09-12,96.400002,99.720001,103.849998
2013-09-13,96.199997,99.470001,103.510002
2013-09-16,94.5,100.480003,104.330002
2013-09-17,90.800003,100.050003,103.370003
2013-09-18,82.699997,99.900002,103.629997
2013-09-19,80.300003,101.230003,105.050003
2013-09-20,77.699997,100.959999,104.690002
2013-09-23,75.300003,101.089996,105.209999
2013-09-24,74.800003,101.459999,105.989998
2013-09-25,75.300003,101.699997,106.540001
2013-09-26,77.599998,101.769997,106.480003
2013-09-27,78,101.839996,106.290001
2013-09-30,80.199997,102.059998,106.660004
2013-10-01,87.400002,101.849998,105.900002
2013-10-02,82.199997,101.870003,105.93
2013-10-03,80.300003,101.830002,105.75
2013-10-04,82.5,101.919998,105.669998
2013-10-07,80.300003,102.059998,106.199997
2013-10-08,81.099998,101.800003,105.980003
2013-10-09,80.800003,101.790001,105.870003
2013-10-10,80.099998,101.269997,104.800003
2013-10-11,77.099998,101.690002,106.160004
2013-10-14,76,101.550003,105.389999
2013-10-15,75.800003,101.410004,105.150002
2013-10-16,73.199997,101.129997,104.470001
2013-10-17,70.099998,102.099998,106.519997
2013-10-18,72.5,102.43,107.110001
2013-10-21,71.5,102.279999,106.910004
2013-10-22,63.099998,102.75,107.599998
2013-10-23,62,103.019997,108.07
2013-10-24,63.099998,103.209999,108.610001
2013-10-25,61.139999,103.010002,108.129997
2013-10-28,58.5,103,108.010002
2013-10-29,58.799999,102.910004,107.620003
2013-10-30,60.599998,103.199997,107.93
2013-10-31,61.700001,103.110001,107.910004
2013-11-01,69.599998,102.379997,106.970001
2013-11-04,64.209999,102.209999,106.470001
2013-11-05,68.599998,101.93,105.790001
2013-11-06,67.099998,101.919998,104.940002
2013-11-07,66.5,102.160004,105.050003
2013-11-08,69.900002,101.330002,103.970001
2013-11-11,70,101.25,103.529999
2013-11-12,69.599998,101.089996,103.209999
2013-11-13,65.800003,101.360001,103.870003
2013-11-14,61.900002,101.550003,104.309998
2013-11-15,62.200001,101.970001,104.660004
2013-11-18,58.299999,101.940002,104.650002
2013-11-19,62.299999,102.040001,104.949997
2013-11-20,66.5,101.879997,104.419998
2013-11-21,68.400002,101.089996,102.510002
2013-11-22,66.800003,101.489998,103.489998
2013-11-25,65.099998,101.629997,103.839996
2013-11-26,65.300003,101.849998,104.489998
2013-11-27,67.800003,101.940002,104.68
2013-11-29,68,101.559998,104.080002
2013-12-02,73.099998,101.300003,103.800003
2013-12-03,72.099998,101.349998,103.699997
2013-12-04,75.800003,100.769997,102.75
2013-12-05,76.099998,100.650002,102.480003
2013-12-06,69.199997,100.5,102.559998
2013-12-09,67.800003,100.709999,102.900002
2013-12-10,70.5,101.099998,103.839996
2013-12-11,72,101.029999,103.550003
2013-12-12,72.800003,100.610001,103.029999
2013-12-13,72.599998,100.660004,103.139999
2013-12-16,69.900002,100.860001,103.580002
2013-12-17,68.5,100.599998,102.610001
2013-12-18,65,100.650002,102.830002
2013-12-19,67.699997,100.110001,102.860001
2013-12-20,67.300003,100.260002,103.720001
2013-12-23,66.199997,100.279999,104.050003
2013-12-24,67.800003,99.839996,103.230003
2013-12-26,66.800003,99.489998,102.349998
2013-12-27,65.800003,99.470001,102.07
2013-12-30,69.099998,99.550003,102.150002
2013-12-31,73.5,99.510002,102.290001
2014-01-02,73.400002,99.389999,101.720001
2014-01-03,72.699997,99.510002,101.809998
2014-01-06,69.900002,99.660004,102.379997
2014-01-07,73.800003,99.919998,102.82
2014-01-08,75.300003,99.68,102.449997
2014-01-09,73.699997,99.669998,102.970001
2014-01-10,61.200001,100.300003,103.769997
2014-01-13,58.900002,100.720001,104.510002
2014-01-14,61.599998,100.699997,104.650002
2014-01-15,60.799999,100.260002,104.040001
2014-01-16,60.799999,100.68,104.849998
2014-01-17,60.299999,100.699997,104.860001
2014-01-21,59.5,100.800003,105.449997
2014-01-22,60.5,100.620003,105.370003
2014-01-23,62.200001,100.900002,105.879997
2014-01-24,63.5,101.599998,107.190002
2014-01-27,64.199997,101.489998,107.220001
2014-01-28,64.5,101.489998,106.910004
2014-01-29,64.5,101.809998,107.370003
2014-01-30,65,101.739998,107.470001
2014-01-31,64.699997,102.209999,108.199997
2014-02-03,66,101.959999,107.790001
2014-02-04,66.800003,102.32,108.519997
2014-02-05,67,102.209999,107.690002
2014-02-06,67.199997,101.860001,106.970001
2014-02-07,64.699997,101.879997,106.459999
2014-02-10,62.299999,101.949997,106.610001
2014-02-11,61.5,101.75,106.610001
2014-02-12,61,101.519997,106.169998
2014-02-13,58.099998,101.790001,106.589996
2014-02-14,57.299999,101.849998,106.57
2014-02-18,56,101.980003,106.660004
2014-02-19,57.299999,102.290001,107.18
2014-02-20,58.700001,101.760002,106.32
2014-02-21,58.400002,101.660004,105.949997
2014-02-24,57.400002,101.900002,106.699997
2014-02-25,56.799999,101.989998,106.910004
2014-02-26,57.799999,102.150002,107.309998
2014-02-27,58.099998,102.510002,108.279999
2014-02-28,57.700001,102.379997,108.279999
2014-03-03,57.799999,102.599998,108.879997
2014-03-04,63.200001,102.440002,108.349998
2014-03-05,60.799999,101.879997,107.339996
2014-03-06,61,101.690002,106.760002
2014-03-07,58.200001,101.169998,105.639999
2014-03-10,55.700001,101.279999,105.940002
2014-03-11,55.509998,101.32,105.980003
2014-03-12,55.099998,101.769997,106.919998
2014-03-13,57.48,101.589996,106.699997
2014-03-14,62.84,102.599998,108.970001
2014-03-17,61.799999,102.260002,108.18
2014-03-18,59.209999,102.080002,107.68
2014-03-19,65.599998,102.160004,107.919998
2014-03-20,60.799999,101.32,107.089996
2014-03-21,60.799999,101.370003,107.410004
2014-03-24,58.700001,101.32,108.050003
2014-03-25,58.34,101.529999,108.410004
2014-03-26,57.799999,101.589996,108.550003
2014-03-27,59.400002,101.839996,109.639999
2014-03-28,61.900002,101.980003,109.860001
2014-03-31,61.799999,101.449997,108.739998
2014-04-01,61.5,101.400002,108.260002
2014-04-02,66.300003,101.050003,107.389999
2014-04-03,65.199997,100.970001,107.519997
2014-04-04,58.799999,101.25,107.870003
2014-04-07,58.799999,101.739998,108.620003
2014-04-08,55.900002,101.800003,109.029999
2014-04-09,54.700001,101.720001,108.879997
2014-04-10,55.400002,102,108.919998
2014-04-11,58.599998,102.620003,110.540001
2014-04-14,59.200001,102.440002,110.480003
2014-04-15,59.200001,102.330002,110.610001
2014-04-16,58,102.279999,110.43
2014-04-17,59.5,102.309998,111.370003
2014-04-21,56.799999,101.879997,110.370003
2014-04-22,57.099998,101.610001,109.660004
2014-04-23,56.599998,101.879997,110.599998
2014-04-24,57.799999,101.760002,110.449997
2014-04-25,58,102.129997,111.489998
2014-04-28,59.099998,102.07,111.110001
2014-04-29,59.900002,101.790001,110.169998
2014-04-30,58.900002,102.18,110.720001
2014-05-01,58.84,102.18,110.879997
2014-05-02,55.299999,102.110001,111.540001
2014-05-05,55.299999,102.709999,112.760002
2014-05-06,58.700001,102.519997,112.110001
2014-05-07,57.299999,102.559998,112.309998
2014-05-08,56,102.800003,112.339996
2014-05-09,56.099998,102.639999,111.529999
2014-05-12,56.200001,102.540001,111.010002
2014-05-13,56.099998,102.720001,111.440002
2014-05-14,56,103.110001,112.629997
2014-05-15,55.700001,103.5,113.779999
2014-05-16,58.700001,103.529999,113.610001
2014-05-19,58.200001,103.610001,113.93
2014-05-20,60,103.389999,112.599998
2014-05-21,59.099998,103.410004,112.220001
2014-05-22,58.200001,103.43,112.260002
2014-05-23,58.200001,103.529999,112.519997
2014-05-27,56.799999,103.5,112.849998
2014-05-28,55.200001,103.959999,114.099998
2014-05-29,56.400002,104.309998,114.870003
2014-05-30,58.299999,103.910004,113.959999
2014-06-02,59.700001,103.529999,113.040001
2014-06-03,60.900002,103.18,112.410004
2014-06-04,64.900002,102.910004,111.760002
2014-06-05,65.099998,102.68,111.129997
2014-06-06,59.299999,103.099998,112.129997
2014-06-09,57.299999,102.690002,111.449997
2014-06-10,56.900002,102.529999,111.040001
2014-06-11,55.400002,102.57,111.260002
2014-06-12,57,102.650002,111.300003
2014-06-13,58.400002,102.540001,111.57
2014-06-16,58,102.82,112.209999
2014-06-17,58.400002,102.620003,112.07
2014-06-18,59.400002,102.629997,111.800003
2014-06-19,55.5,103.080002,112.510002
2014-06-20,54.900002,102.57,110.970001
2014-06-23,54.599998,102.919998,112.080002
2014-06-24,53.900002,102.980003,112.150002
2014-06-25,54.099998,103.400002,113.099998
2014-06-26,53.25,103.419998,113.209999
2014-06-27,53.299999,103.620003,113.68
2014-06-30,52.700001,103.610001,113.559998
2014-07-01,53.25,103.139999,112.5
2014-07-02,59.599998,102.839996,111.629997
2014-07-03,56.900002,102.220001,110.379997
2014-07-07,55.049999,102.540001,111.269997
2014-07-08,54.970001,102.989998,112.239998
2014-07-09,55.169998,103.050003,112.660004
2014-07-10,55.599998,103.519997,113.540001
2014-07-11,54.799999,103.5,113.349998
2014-07-14,54.400002,103.470001,113.279999
2014-07-15,54,103.290001,112.830002
2014-07-16,52.900002,103.260002,113
2014-07-17,54.5,103.699997,114.230003
2014-07-18,54.400002,103.879997,114.879997
2014-07-21,53.849998,103.839996,115.010002
2014-07-22,53.799999,103.839996,115.089996
2014-07-23,53.400002,104.029999,115.510002
2014-07-24,54.259998,103.610001,114.519997
2014-07-25,54.43,103.769997,115.339996
2014-07-28,54.080002,103.779999,115.589996
2014-07-29,53.799999,103.900002,115.870003
2014-07-30,55.889999,103.489998,115.150002
2014-07-31,56.459999,102.93,113.529999
2014-08-01,52.259998,103.269997,113.580002
2014-08-04,52.299999,103.669998,114.529999
2014-08-05,56.700001,103.5,114.07
2014-08-06,56.919998,103.989998,115.470001
2014-08-07,59.5,103.82,114.839996
2014-08-08,62.470001,104.410004,115.93
2014-08-11,60.299999,104.18,115.650002
2014-08-12,59.369999,104.139999,115.410004
2014-08-13,58.799999,104.110001,114.870003
2014-08-14,58.5,104.489998,115.93
2014-08-15,60.400002,104.489998,116.709999
2014-08-18,61.689999,104.690002,117.209999
2014-08-19,62,104.809998,117.080002
2014-08-20,62.799999,104.410004,116.040001
2014-08-21,60.200001,104.190002,116.07
2014-08-22,59.84,104.360001,116.739998
2014-08-25,57.200001,104.400002,117.449997
2014-08-26,56.450001,104.610001,117.940002
2014-08-27,56.900002,104.639999,117.699997
2014-08-28,59.799999,105.019997,119.129997
2014-08-29,60.490002,104.870003,118.919998
2014-09-02,61.349998,104.300003,117.279999
2014-09-03,64.900002,103.93,116.400002
2014-09-04,64.900002,104.080002,116.620003
2014-09-05,60.299999,104.18,116.440002
2014-09-08,60,104.129997,116.410004
2014-09-09,61.5,103.529999,115.489998
2014-09-10,63.200001,103.330002,114.970001
2014-09-11,62.799999,103.400002,115.260002
2014-09-12,65.599998,102.879997,113.690002
2014-09-15,66.099998,102.870003,113.849998
2014-09-16,67.099998,103.040001,113.610001
2014-09-17,62.299999,103.050003,113.529999
2014-09-18,62,102.629997,113.18
2014-09-19,59.799999,102.730003,113.580002
2014-09-22,58,103.050003,114.660004
2014-09-23,57.400002,103.260002,114.910004
2014-09-24,58.299999,103.330002,115.290001
2014-09-25,59.099998,103.25,115.309998
2014-09-26,64.5,103.480003,116.019997
2014-09-29,62.299999,103.730003,117
2014-09-30,64.199997,103.599998,116.660004
2014-10-01,64.300003,103.839996,116.889999
2014-10-02,66.199997,104.25,117.830002
2014-10-03,62.5,103.730003,117
2014-10-06,60.400002,103.970001,117.620003
2014-10-07,65.300003,104.459999,118.309998
2014-10-08,65,104.809998,119.449997
2014-10-09,66.5,105.040001,119.269997
2014-10-10,68.699997,105.099998,119.519997
2014-10-13,72,105.519997,120.160004
2014-10-14,74.599998,105.910004,121.309998
2014-10-15,101.300003,107.5,124.580002
2014-10-16,90.099998,107.239998,124.120003
2014-10-17,82.900002,106.139999,121.190002
2014-10-20,79.199997,106.389999,121.779999
2014-10-21,78.900002,106,120.839996
2014-10-22,77.199997,105.839996,120.470001
2014-10-23,80.400002,105.629997,120.040001
2014-10-24,81.610001,105.599998,119.93
2014-10-27,77.599998,105.550003,119.889999
2014-10-28,74.699997,105.580002,119.480003
2014-10-29,73,105.290001,118.959999
2014-10-30,69.559998,105.279999,120.32
2014-10-31,68.699997,105.120003,119.339996
2014-11-03,67.449997,104.699997,118.900002
2014-11-04,68.599998,104.879997,119.419998
2014-11-05,72.900002,104.639999,118.910004
2014-11-06,69.099998,104.620003,118.599998
2014-11-07,66.599998,104.769997,118.720001
2014-11-10,66.550003,105.160004,119.580002
2014-11-11,67,104.739998,118.480003
2014-11-12,66.800003,104.989998,119.199997
2014-11-13,67,104.839996,118.699997
2014-11-14,67,104.75,118.839996
2014-11-17,66.900002,105.25,119.779999
2014-11-18,69.199997,105.010002,119.32
2014-11-19,70,104.82,118.879997
2014-11-20,69.199997,105.220001,119.900002
2014-11-21,67,105.040001,119.57
2014-11-24,64.400002,105.040001,119.669998
2014-11-25,64.599998,105.290001,120.370003
2014-11-26,64.699997,105.82,121.639999
2014-11-28,66.599998,106.07,122.129997
2014-12-01,67.300003,106.309998,122.68
2014-12-02,67,105.43,120.839996
2014-12-03,65.800003,105.220001,120.300003
2014-12-04,64.599998,105.339996,120.75
2014-12-05,64.800003,105.279999,121.57
2014-12-08,62.799999,105.099998,121.419998
2014-12-09,66.57,105.919998,123.599998
2014-12-10,68.199997,105.790001,123.18
2014-12-11,68,106.099998,123.739998
2014-12-12,73,106.620003,125.449997
2014-12-15,77.599998,106.629997,125.639999
2014-12-16,80.699997,107.279999,127.360001
2014-12-17,72.419998,106.980003,126.910004
2014-12-18,71.169998,105.860001,124.93
2014-12-19,70.699997,105.989998,124.580002
2014-12-22,70.080002,106.120003,125.449997
2014-12-23,68.800003,105.910004,125.449997
2014-12-24,68.900002,105.029999,123.059998
2014-12-26,55.400002,105.440002,124.550003
2014-12-29,69.199997,105.580002,124.910004
2014-12-30,69,106.010002,125.980003
2014-12-31,68.900002,105.940002,125.699997
2015-01-02,70,106.089996,126.290001
2015-01-05,71.5,106.709999,128.009995
2015-01-06,84.900002,107.629997,130.699997
2015-01-07,85.199997,107.589996,130.699997
2015-01-08,85.199997,107.529999,130.360001
2015-01-09,80.599998,107.57,129.199997
2015-01-12,81.900002,108.080002,131
2015-01-13,83,108.230003,131.389999
2015-01-14,85.300003,109.199997,133.720001
2015-01-15,85.300003,109.010002,132.850006
2015-01-16,92.599998,109.639999,134.330002
2015-01-20,90.599998,109.290001,134.130005
2015-01-21,88.300003,109.389999,135.199997
2015-01-22,85.099998,109.07,134
2015-01-23,89.900002,108.93,134.300003
2015-01-26,85.300003,109.160004,134.839996
2015-01-27,86.199997,109.589996,135.729996
2015-01-28,86.400002,109.18,134.75
2015-01-29,86.599998,109.669998,136.119995
2015-01-30,87,110.519997,137.710007
2015-02-02,88.099998,109.949997,136.699997
2015-02-03,92.699997,109.730003,135.649994
2015-02-04,92.300003,108.959999,133.490005
2015-02-05,93,109.230003,134
2015-02-06,93.699997,108.370003,132.050003
2015-02-09,95.099998,108.199997,131.970001
2015-02-10,95.349998,107.629997,130.139999
2015-02-11,94.199997,107.650002,129.699997
2015-02-12,91.599998,107.480003,129.660004
2015-02-13,91.400002,107.5,129.509995
2015-02-17,91.800003,107.059998,127.800003
2015-02-18,91.400002,106.5,126.82
2015-02-19,98.5,106.830002,126.779999
2015-02-20,98.300003,107.029999,127.050003
2015-02-23,97.699997,106.889999,127.190002
2015-02-24,94.099998,106.940002,127.650002
2015-02-25,91.5,107.779999,129.460007
2015-02-26,90.5,107.739998,129.699997
2015-02-27,91.400002,107.510002,129.020004
2015-03-02,90.199997,107.379997,129
2015-03-03,91.800003,106.639999,126.889999
2015-03-04,90.699997,106.629997,126.940002
2015-03-05,89.300003,106.540001,126.529999
2015-03-06,86.599998,105.839996,124.669998
2015-03-09,84,105.900002,124.68
2015-03-10,84.400002,106.449997,125.970001
2015-03-11,85,106.389999,126.260002
2015-03-12,85.599998,107.010002,128.199997
2015-03-13,86.099998,106.610001,126.760002
2015-03-16,84.800003,106.959999,127.940002
2015-03-17,86.300003,107.169998,128.550003
2015-03-18,85.699997,107.449997,129.910004
2015-03-19,87.800003,108.129997,131.199997
2015-03-20,86.5,108.230003,131.220001
2015-03-23,84.900002,108.410004,131.699997
2015-03-24,83.699997,108.459999,131.830002
2015-03-25,84.199997,108.790001,132.720001
2015-03-26,86.199997,108.139999,131.050003
2015-03-27,86.199997,107.910004,130.029999
2015-03-30,86.400002,108.160004,130.899994
2015-03-31,86.099998,108.099998,130.240005
2015-04-01,85.599998,108.550003,131.330002
2015-04-02,84.300003,108.709999,131.929993
2015-04-06,79,108.949997,131.429993
2015-04-07,77.800003,108.43,130.229996
2015-04-08,80,108.669998,131.020004
2015-04-09,78.800003,108.480003,130.869995
2015-04-10,77.800003,108.32,130.320007
2015-04-13,75.800003,108.139999,129.529999
2015-04-14,74.800003,108.800003,131.309998
2015-04-15,73,108.790001,131.050003
2015-04-16,72.400002,108.739998,130.830002
2015-04-17,74.400002,108.669998,129.770004
2015-04-20,73.5,108.93,130.940002
2015-04-21,72.900002,108.699997,130.229996
2015-04-22,72.900002,108.480003,129.5
2015-04-23,73.199997,107.989998,127.800003
2015-04-24,71.599998,108.419998,128.639999
2015-04-27,71,108.510002,129.070007
2015-04-28,72.900002,108.199997,128.169998
2015-04-29,73.900002,107.449997,125.809998
2015-04-30,75.300003,107.18,125.040001
2015-05-01,78.900002,107.050003,124.730003
2015-05-04,81.099998,106.870003,124.300003
2015-05-05,87.699997,106.620003,122.860001
2015-05-06,91,106.199997,121.989998
2015-05-07,89.599998,106.050003,121.43
2015-05-08,80.900002,106.959999,123.379997
2015-05-11,84.099998,106.389999,121.620003
2015-05-12,87.400002,105.5,119.139999
2015-05-13,85.599998,106.150002,120.650002
2015-05-14,83.199997,105.75,118.919998
2015-05-15,83.199997,106.279999,120.379997
2015-05-18,88.199997,106.300003,120.32
2015-05-19,87.669998,105.529999,118.269997
2015-05-20,87.650002,105.800003,118.769997
2015-05-21,86.099998,106.099998,119.580002
2015-05-22,87.669998,106.199997,120.650002
2015-05-26,85.360001,106.209999,120.839996
2015-05-27,84,106.68,122.18
2015-05-28,82.699997,106.75,122.5
2015-05-29,82.699997,107.050003,123.230003
2015-06-01,83.550003,106.730003,122.110001
2015-06-02,87.5,105.879997,120.169998
2015-06-03,91.809998,105.139999,118.389999
2015-06-04,92.209999,104.860001,118.260002
2015-06-05,88.900002,104.410004,117.839996
2015-06-08,87.599998,104.660004,117.959999
2015-06-09,87.199997,104.449997,117.059998
2015-06-10,89.800003,104.029999,115.919998
2015-06-11,87.800003,104.160004,116.559998
2015-06-12,87.699997,104.440002,117.589996
2015-06-15,86,105.089996,118.889999
2015-06-16,85.699997,105.040001,118.610001
2015-06-17,82.400002,105.059998,118.5
2015-06-18,82.599998,105.129997,117.370003
2015-06-19,84.699997,105.580002,118.510002
2015-06-22,84.400002,105.279999,117.839996
2015-06-23,84.199997,104.480003,115.730003
2015-06-24,82.699997,104.720001,116.510002
2015-06-25,83.32,104.589996,116.589996
2015-06-26,84.300003,104.190002,115.669998
2015-06-29,89.800003,104.75,116.959999
2015-06-30,92.300003,104.849998,117.400002
2015-07-01,90.300003,104.400002,115.82
2015-07-02,88,104.660004,116.32
2015-07-06,86.18,105.459999,118.050003
2015-07-07,90.5,105.980003,119.660004
2015-07-08,89.400002,105.900002,120.019997
2015-07-09,89.300003,105.589996,118.699997
2015-07-10,90.199997,104.690002,116.040001
2015-07-13,84.699997,104.18,115.389999
2015-07-14,80.800003,104.639999,116.019997
2015-07-15,79.099998,104.57,116.110001
2015-07-16,76,104.82,116.889999
2015-07-17,74.209999,104.949997,118.370003
2015-07-20,72.800003,104.879997,118.290001
2015-07-21,72.400002,104.739998,117.68
2015-07-22,72.099998,105.169998,119.010002
2015-07-23,72.599998,105.169998,119.599998
2015-07-24,73,105.779999,121.5
2015-07-27,72.199997,106.18,122.190002
2015-07-28,71.900002,105.889999,121.160004
2015-07-29,69.709999,105.75,121.019997
2015-07-30,71.199997,105.629997,121.209999
2015-07-31,75.800003,106.349998,122.440002
2015-08-03,74.699997,106.300003,122.32
2015-08-04,80.470001,106.449997,123.160004
2015-08-05,80.699997,105.800003,121.769997
2015-08-06,80.300003,105.800003,122
2015-08-07,76.199997,106.099998,123.300003
2015-08-10,75.300003,106.080002,123.410004
2015-08-11,78.099998,106.559998,124.300003
2015-08-12,81.5,106.860001,124.93
2015-08-13,80,106.410004,123.830002
2015-08-14,77.099998,106.18,123.470001
2015-08-17,76.099998,106.620003,124.709999
2015-08-18,82.699997,106.269997,123.800003
